Kenteken,Brandstof omschrijving,Datum eerste afgifte Nederland,cumhelp,Cumulative
VHG76K,Diesel,2020-10-14,1,96304
VHF89R,Diesel,2020-10-14,1,96305
VGV79F,Diesel,2020-10-14,1,96306
VHF20L,Diesel,2020-10-14,1,96307
VGR73T,Diesel,2020-10-14,1,96308
J655TD,Diesel,2020-10-14,1,96309
VHF55S,Diesel,2020-10-14,1,96310
VHF15N,Diesel,2020-10-14,1,96311
J025TL,Diesel,2020-10-14,1,96312
47BPX3,Diesel,2020-10-14,1,96313
VHF92F,Diesel,2020-10-14,1,96314
J219TJ,Diesel,2020-10-14,1,96315
J817SG,Diesel,2020-10-14,1,96316
39BNZ1,Diesel,2020-10-14,1,96317
VHB83X,Diesel,2020-10-14,1,96318
J706TK,Diesel,2020-10-14,1,96319
J166SZ,Diesel,2020-10-14,1,96320
RS154T,Diesel,2020-10-14,1,96321
VHF79H,Diesel,2020-10-14,1,96322
VHF11X,Diesel,2020-10-14,1,96323
VHG39G,Diesel,2020-10-14,1,96324
J871TK,Diesel,2020-10-14,1,96325
VGR75T,Diesel,2020-10-14,1,96326
FDP15K,Diesel,2020-10-14,1,96327
VHG23D,Diesel,2020-10-14,1,96328
J693TD,Diesel,2020-10-14,1,96329
VHG65J,Diesel,2020-10-14,1,96330
V179ZX,Diesel,2020-10-14,1,96331
VHG30D,Diesel,2020-10-14,1,96332
V705TL,Diesel,2020-10-14,1,96333
J682TB,Diesel,2020-10-14,1,96334
VGX99X,Diesel,2020-10-14,1,96335
VGH25Z,Diesel,2020-10-14,1,96336
VHD14L,Diesel,2020-10-14,1,96337
VHD35Z,Diesel,2020-10-14,1,96338
VHF27K,Diesel,2020-10-14,1,96339
J106SJ,Diesel,2020-10-14,1,96340
VHF96R,Diesel,2020-10-14,1,96341
42BPX3,Diesel,2020-10-14,1,96342
VHG68T,Diesel,2020-10-14,1,96343
J463TB,Diesel,2020-10-14,1,96344
13BPX3,Diesel,2020-10-14,1,96345
VHD64Z,Diesel,2020-10-14,1,96346
J359ST,Diesel,2020-10-14,1,96347
J810ST,Diesel,2020-10-14,1,96348
J491SZ,Diesel,2020-10-14,1,96349
VHF62V,Diesel,2020-10-14,1,96350
VHG08G,Diesel,2020-10-14,1,96351
J763TK,Diesel,2020-10-14,1,96352
VHG07F,Diesel,2020-10-14,1,96353
J783SF,Diesel,2020-10-14,1,96354
14BPV4,Diesel,2020-10-14,1,96355
VHB78Z,Diesel,2020-10-14,1,96356
VHG83G,Diesel,2020-10-14,1,96357
VHK63G,Diesel,2020-10-14,1,96358
L348VJ,Diesel,2020-10-14,1,96359
J997VP,Diesel,2020-10-14,1,96360
J764TK,Diesel,2020-10-14,1,96361
J925TK,Diesel,2020-10-14,1,96362
VGZ69F,Diesel,2020-10-14,1,96363
VGK07N,Diesel,2020-10-14,1,96364
VGH29K,Diesel,2020-10-14,1,96365
J846TK,Diesel,2020-10-14,1,96366
VHF44S,Diesel,2020-10-14,1,96367
VHG06B,Diesel,2020-10-14,1,96368
VHF08B,Diesel,2020-10-14,1,96369
J835TK,Diesel,2020-10-14,1,96370
VHF11Z,Diesel,2020-10-14,1,96371
J009TL,Diesel,2020-10-14,1,96372
J130TK,Diesel,2020-10-14,1,96373
VGD29D,Diesel,2020-10-14,1,96374
10BPX3,Diesel,2020-10-14,1,96375
J259DT,Diesel,2020-10-14,1,96376
VHD22L,Diesel,2020-10-14,1,96377
J850TK,Diesel,2020-10-14,1,96378
VGP59X,Diesel,2020-10-14,1,96379
VGR40F,Diesel,2020-10-14,1,96380
VHF20P,Diesel,2020-10-14,1,96381
VGX32H,Diesel,2020-10-14,1,96382
VHF48H,Diesel,2020-10-14,1,96383
VHG84T,Diesel,2020-10-14,1,96384
J067TL,Diesel,2020-10-14,1,96385
39BPX3,Diesel,2020-10-14,1,96386
J899TD,Diesel,2020-10-14,1,96387
J597PJ,Diesel,2020-10-14,1,96388
VGZ51B,Diesel,2020-10-14,1,96389
J734SN,Diesel,2020-10-14,1,96390
VGR49D,Diesel,2020-10-14,1,96391
J537SN,Diesel,2020-10-14,1,96392
J323TJ,Diesel,2020-10-14,1,96393
VGX19D,Diesel,2020-10-14,1,96394
VDG75V,Diesel,2020-10-14,1,96395
VHF81H,Diesel,2020-10-14,1,96396
J714TK,Diesel,2020-10-14,1,96397
J940SX,Diesel,2020-10-14,1,96398
J197SX,Diesel,2020-10-14,1,96399
VHB93D,Diesel,2020-10-14,1,96400
VHG76D,Diesel,2020-10-14,1,96401
J010PB,Diesel,2020-10-14,1,96402
45BPX3,Diesel,2020-10-14,1,96403
XT195R,Diesel,2020-10-14,1,96404
VHG12F,Diesel,2020-10-14,1,96405
VGT57S,Diesel,2020-10-14,1,96406
J836TK,Diesel,2020-10-14,1,96407
J200JG,Diesel,2020-10-14,1,96408
VHG48T,Diesel,2020-10-14,1,96409
87BPV1,Diesel,2020-10-14,1,96410
VHF42D,Diesel,2020-10-14,1,96411
VHF69V,Diesel,2020-10-14,1,96412
VHG29B,Diesel,2020-10-14,1,96413
VHF47R,Diesel,2020-10-14,1,96414
VHG09F,Diesel,2020-10-14,1,96415
VHF92V,Diesel,2020-10-14,1,96416
VHF18X,Diesel,2020-10-14,1,96417
75YD15,Diesel,2020-10-14,1,96418
J762TK,Diesel,2020-10-14,1,96419
75YD17,Diesel,2020-10-14,1,96420
VHG80N,Diesel,2020-10-14,1,96421
J739HP,Diesel,2020-10-14,1,96422
77BPX1,Diesel,2020-10-14,1,96423
VGX07H,Diesel,2020-10-14,1,96424
VFD26V,Diesel,2020-10-14,1,96425
VGZ73J,Diesel,2020-10-14,1,96426
J943SX,Diesel,2020-10-14,1,96427
21BPX3,Diesel,2020-10-14,1,96428
J082TL,Diesel,2020-10-14,1,96429
11BPX3,Diesel,2020-10-14,1,96430
J960SJ,Diesel,2020-10-14,1,96431
VFV28K,Diesel,2020-10-14,1,96432
56BPX2,Diesel,2020-10-14,1,96433
VHF31P,Diesel,2020-10-14,1,96434
J971TK,Diesel,2020-10-14,1,96435
VHF37P,Diesel,2020-10-14,1,96436
J164SZ,Diesel,2020-10-14,1,96437
J068TL,Diesel,2020-10-14,1,96438
VHF03S,Diesel,2020-10-14,1,96439
VHG16N,Diesel,2020-10-14,1,96440
J287SL,Diesel,2020-10-14,1,96441
VHF63V,Diesel,2020-10-14,1,96442
J911TK,Diesel,2020-10-14,1,96443
VHG06F,Diesel,2020-10-14,1,96444
J050TL,Diesel,2020-10-14,1,96445
VGR42F,Diesel,2020-10-14,1,96446
VGN99R,Diesel,2020-10-14,1,96447
FDR52G,Diesel,2020-10-14,1,96448
VHF95L,Diesel,2020-10-14,1,96449
VHD46G,Diesel,2020-10-14,1,96450
VHG76J,Diesel,2020-10-14,1,96451
J912SL,Diesel,2020-10-14,1,96452
28BPV5,Diesel,2020-10-14,1,96453
V704PR,Diesel,2020-10-14,1,96454
FDP09F,Diesel,2020-10-14,1,96455
VHF93V,Diesel,2020-10-14,1,96456
50BPR5,Diesel,2020-10-14,1,96457
VHG82T,Diesel,2020-10-14,1,96458
J927TK,Diesel,2020-10-14,1,96459
VHD11Z,Diesel,2020-10-14,1,96460
J278TJ,Diesel,2020-10-14,1,96461
VHF19L,Diesel,2020-10-14,1,96462
J920TK,Diesel,2020-10-14,1,96463
J683SP,Diesel,2020-10-14,1,96464
VHF68V,Diesel,2020-10-14,1,96465
XS285S,Diesel,2020-10-14,1,96466
VHF85F,Diesel,2020-10-14,1,96467
78BPX1,Diesel,2020-10-14,1,96468
53BPX3,Diesel,2020-10-14,1,96469
VHD05Z,Diesel,2020-10-14,1,96470
08BPX3,Diesel,2020-10-14,1,96471
J857SR,Diesel,2020-10-14,1,96472
J399SL,Diesel,2020-10-14,1,96473
J682TK,Diesel,2020-10-14,1,96474
VFJ69H,Diesel,2020-10-14,1,96475
46BPX3,Diesel,2020-10-14,1,96476
J042KF,Diesel,2020-10-14,1,96477
J835RB,Diesel,2020-10-14,1,96478
VHF87R,Diesel,2020-10-14,1,96479
VHB01N,Diesel,2020-10-14,1,96480
VGR45F,Diesel,2020-10-14,1,96481
VGT21J,Diesel,2020-10-14,1,96482
J152KJ,Diesel,2020-10-14,1,96483
VGG56J,Diesel,2020-10-14,1,96484
VGR93F,Diesel,2020-10-14,1,96485
VHB29J,Diesel,2020-10-14,1,96486
J701TK,Diesel,2020-10-14,1,96487
VHG04J,Diesel,2020-10-14,1,96488
VHG88G,Diesel,2020-10-14,1,96489
VHF70H,Diesel,2020-10-14,1,96490
14BPV7,Diesel,2020-10-14,1,96491
VHF05K,Diesel,2020-10-14,1,96492
VHF25T,Diesel,2020-10-14,1,96493
41BPX3,Diesel,2020-10-14,1,96494
VHF43H,Diesel,2020-10-14,1,96495
09BPX3,Diesel,2020-10-14,1,96496
VHD02J,Diesel,2020-10-14,1,96497
J467PR,Diesel,2020-10-14,1,96498
VGV16T,Diesel,2020-10-14,1,96499
VHF13Z,Diesel,2020-10-14,1,96500
J928TK,Diesel,2020-10-14,1,96501
VHF98S,Diesel,2020-10-14,1,96502
VGX17B,Diesel,2020-10-14,1,96503
VHK76Z,Diesel,2020-10-14,1,96504
25BPX2,Diesel,2020-10-14,1,96505
VHG76T,Diesel,2020-10-14,1,96506
VHD18B,Diesel,2020-10-14,1,96507
87BPP7,Diesel,2020-10-14,1,96508
J922TK,Diesel,2020-10-14,1,96509
VHG04F,Diesel,2020-10-14,1,96510
VHG31K,Diesel,2020-10-14,1,96511
VHG16B,Diesel,2020-10-14,1,96512
VHF52Z,Diesel,2020-10-14,1,96513
J540TB,Diesel,2020-10-14,1,96514
VHF08T,Diesel,2020-10-14,1,96515
VGZ76H,Diesel,2020-10-14,1,96516
VGV02N,Diesel,2020-10-14,1,96517
VHF38L,Diesel,2020-10-14,1,96518
VHG34G,Diesel,2020-10-14,1,96519
VHG02D,Diesel,2020-10-14,1,96520
VGR41F,Diesel,2020-10-14,1,96521
J752TK,Diesel,2020-10-14,1,96522
VHB40K,Diesel,2020-10-14,1,96523
VHG77G,Diesel,2020-10-14,1,96524
VGV15Z,Diesel,2020-10-14,1,96525
VHF04K,Diesel,2020-10-14,1,96526
21BPX2,Diesel,2020-10-14,1,96527
J177SZ,Diesel,2020-10-14,1,96528
VHG47L,Diesel,2020-10-14,1,96529
VGR44K,Diesel,2020-10-14,1,96530
VGR49T,Diesel,2020-10-14,1,96531
J282SF,Diesel,2020-10-14,1,96532
J728ST,Diesel,2020-10-14,1,96533
VHG08F,Diesel,2020-10-14,1,96534
J223SL,Diesel,2020-10-14,1,96535
J628ST,Diesel,2020-10-14,1,96536
J942SX,Diesel,2020-10-14,1,96537
J880NF,Diesel,2020-10-14,1,96538
VHF01T,Diesel,2020-10-14,1,96539
J392SZ,Diesel,2020-10-14,1,96540
VHF28T,Diesel,2020-10-14,1,96541
VHG70D,Diesel,2020-10-14,1,96542
J021TL,Diesel,2020-10-14,1,96543
J094TL,Diesel,2020-10-14,1,96544
36BPX3,Diesel,2020-10-14,1,96545
51BPT2,Diesel,2020-10-14,1,96546
VHF41Z,Diesel,2020-10-14,1,96547
VHG66L,Diesel,2020-10-14,1,96548
VGR72T,Diesel,2020-10-14,1,96549
VGT56S,Diesel,2020-10-14,1,96550
VHG31D,Diesel,2020-10-14,1,96551
VHG25B,Diesel,2020-10-14,1,96552
VHF09T,Diesel,2020-10-14,1,96553
VHB51L,Diesel,2020-10-14,1,96554
VHG10F,Diesel,2020-10-14,1,96555
VGX08S,Diesel,2020-10-14,1,96556
J494SZ,Diesel,2020-10-14,1,96557
J985PR,Diesel,2020-10-14,1,96558
VHG16T,Diesel,2020-10-14,1,96559
VHG83F,Diesel,2020-10-14,1,96560
VHF12Z,Diesel,2020-10-14,1,96561
VHG05F,Diesel,2020-10-14,1,96562
VHF87J,Diesel,2020-10-14,1,96563
VHG69D,Diesel,2020-10-14,1,96564
82BPN1,Diesel,2020-10-14,1,96565
VHF52S,Diesel,2020-10-14,1,96566
VHF10T,Diesel,2020-10-14,1,96567
VGZ94H,Diesel,2020-10-14,1,96568
VHF15Z,Diesel,2020-10-14,1,96569
J389LD,Diesel,2020-10-14,1,96570
VGR47F,Diesel,2020-10-14,1,96571
VHF38N,Diesel,2020-10-14,1,96572
VHF46K,Diesel,2020-10-14,1,96573
J547NX,Diesel,2020-10-14,1,96574
VHF45N,Diesel,2020-10-14,1,96575
FDP83Z,Diesel,2020-10-14,1,96576
VHF74K,Diesel,2020-10-14,1,96577
VHD04Z,Diesel,2020-10-14,1,96578
VHG11T,Diesel,2020-10-14,1,96579
57BPV9,Diesel,2020-10-14,1,96580
J720TK,Diesel,2020-10-14,1,96581
VHF51P,Diesel,2020-10-14,1,96582
VHG52K,Diesel,2020-10-14,1,96583
17BPX3,Diesel,2020-10-14,1,96584
VHF55L,Diesel,2020-10-14,1,96585
VHF68P,Diesel,2020-10-14,1,96586
J930TK,Diesel,2020-10-14,1,96587
J264FD,Diesel,2020-10-14,1,96588
J349ST,Diesel,2020-10-14,1,96589
27BPV8,Diesel,2020-10-14,1,96590
J625RV,Diesel,2020-10-14,1,96591
VGT33J,Diesel,2020-10-14,1,96592
VHG29F,Diesel,2020-10-14,1,96593
79BPX2,Diesel,2020-10-14,1,96594
J433LK,Diesel,2020-10-14,1,96595
VHF26T,Diesel,2020-10-14,1,96596
J696TK,Diesel,2020-10-14,1,96597
81BPX2,Diesel,2020-10-14,1,96598
75BPV9,Diesel,2020-10-14,1,96599
VHB92B,Diesel,2020-10-14,1,96600
VHF47J,Diesel,2020-10-14,1,96601
24BPX3,Diesel,2020-10-14,1,96602
VGX06H,Diesel,2020-10-14,1,96603
44BPX3,Diesel,2020-10-14,1,96604
38BPX3,Diesel,2020-10-14,1,96605
VHG24K,Diesel,2020-10-14,1,96606
VHG11F,Diesel,2020-10-14,1,96607
VHG92D,Diesel,2020-10-14,1,96608
VHF41S,Diesel,2020-10-14,1,96609
VGR44F,Diesel,2020-10-14,1,96610
VHF27N,Diesel,2020-10-14,1,96611
VHF75R,Diesel,2020-10-14,1,96612
J027TL,Diesel,2020-10-14,1,96613
V795HV,Diesel,2020-10-14,1,96614
VHF40J,Diesel,2020-10-14,1,96615
VDL33H,Diesel,2020-10-14,1,96616
J670PR,Diesel,2020-10-14,1,96617
81BPT9,Diesel,2020-10-14,1,96618
VHF14Z,Diesel,2020-10-14,1,96619
12BPX3,Diesel,2020-10-14,1,96620
VHG02B,Diesel,2020-10-14,1,96621
J844SH,Diesel,2020-10-14,1,96622
VHF10V,Diesel,2020-10-15,1,96623
VHF78Z,Diesel,2020-10-15,1,96624
J993HT,Diesel,2020-10-15,1,96625
VGX16K,Diesel,2020-10-15,1,96626
17BPX1,Diesel,2020-10-15,1,96627
G289SN,Diesel,2020-10-15,1,96628
VGV40X,Diesel,2020-10-15,1,96629
J611SJ,Diesel,2020-10-15,1,96630
VGZ56N,Diesel,2020-10-15,1,96631
2497ZZ,Diesel,2020-10-15,1,96632
VHF73R,Diesel,2020-10-15,1,96633
46BPX1,Diesel,2020-10-15,1,96634
J421TP,Diesel,2020-10-15,1,96635
VHG18X,Diesel,2020-10-15,1,96636
J779SX,Diesel,2020-10-15,1,96637
J371TP,Diesel,2020-10-15,1,96638
J045RJ,Diesel,2020-10-15,1,96639
VHG26G,Diesel,2020-10-15,1,96640
VHF27T,Diesel,2020-10-15,1,96641
VHG77F,Diesel,2020-10-15,1,96642
VHG21G,Diesel,2020-10-15,1,96643
J167TB,Diesel,2020-10-15,1,96644
J481SF,Diesel,2020-10-15,1,96645
J360LK,Diesel,2020-10-15,1,96646
VHD53H,Diesel,2020-10-15,1,96647
VHG48G,Diesel,2020-10-15,1,96648
VHG09J,Diesel,2020-10-15,1,96649
VGR14T,Diesel,2020-10-15,1,96650
14BPT8,Diesel,2020-10-15,1,96651
VHF54N,Diesel,2020-10-15,1,96652
VHG10J,Diesel,2020-10-15,1,96653
VGJ25L,Diesel,2020-10-15,1,96654
VHD17X,Diesel,2020-10-15,1,96655
J283TP,Diesel,2020-10-15,1,96656
63BPX3,Diesel,2020-10-15,1,96657
VHD67B,Diesel,2020-10-15,1,96658
VHG56G,Diesel,2020-10-15,1,96659
VHB56G,Diesel,2020-10-15,1,96660
VGP74N,Diesel,2020-10-15,1,96661
VHG64G,Diesel,2020-10-15,1,96662
VHF39D,Diesel,2020-10-15,1,96663
VHG11H,Diesel,2020-10-15,1,96664
J275TP,Diesel,2020-10-15,1,96665
VHG60G,Diesel,2020-10-15,1,96666
J728SN,Diesel,2020-10-15,1,96667
VHD17V,Diesel,2020-10-15,1,96668
V074SV,Diesel,2020-10-15,1,96669
J861SR,Diesel,2020-10-15,1,96670
VHG29T,Diesel,2020-10-15,1,96671
07BPV9,Diesel,2020-10-15,1,96672
J267PD,Diesel,2020-10-15,1,96673
VHF53K,Diesel,2020-10-15,1,96674
VHD77N,Diesel,2020-10-15,1,96675
VGN15B,Diesel,2020-10-15,1,96676
29BPV2,Diesel,2020-10-15,1,96677
VHD40T,Diesel,2020-10-15,1,96678
J043SF,Diesel,2020-10-15,1,96679
VHG91B,Diesel,2020-10-15,1,96680
VHF33N,Diesel,2020-10-15,1,96681
18BPX1,Diesel,2020-10-15,1,96682
VGK69D,Diesel,2020-10-15,1,96683
46BPV4,Diesel,2020-10-15,1,96684
VHG31P,Diesel,2020-10-15,1,96685
VHG23G,Diesel,2020-10-15,1,96686
J120RK,Diesel,2020-10-15,1,96687
J538GG,Diesel,2020-10-15,1,96688
VHF55F,Diesel,2020-10-15,1,96689
VGS08N,Diesel,2020-10-15,1,96690
VGZ72H,Diesel,2020-10-15,1,96691
J966NX,Diesel,2020-10-15,1,96692
VHG63F,Diesel,2020-10-15,1,96693
J348TP,Diesel,2020-10-15,1,96694
97BPV9,Diesel,2020-10-15,1,96695
08BPV9,Diesel,2020-10-15,1,96696
16BPV2,Diesel,2020-10-15,1,96697
VHF25K,Diesel,2020-10-15,1,96698
VHD88P,Diesel,2020-10-15,1,96699
J676TL,Diesel,2020-10-15,1,96700
VGV57K,Diesel,2020-10-15,1,96701
VHF36T,Diesel,2020-10-15,1,96702
VGK45H,Diesel,2020-10-15,1,96703
VHF83R,Diesel,2020-10-15,1,96704
J006PP,Diesel,2020-10-15,1,96705
VHG38D,Diesel,2020-10-15,1,96706
VHF63Z,Diesel,2020-10-15,1,96707
J927NR,Diesel,2020-10-15,1,96708
VHF84S,Diesel,2020-10-15,1,96709
VHD12F,Diesel,2020-10-15,1,96710
VHG57G,Diesel,2020-10-15,1,96711
J491PR,Diesel,2020-10-15,1,96712
J298SN,Diesel,2020-10-15,1,96713
J208SF,Diesel,2020-10-15,1,96714
J992ST,Diesel,2020-10-15,1,96715
J699SX,Diesel,2020-10-15,1,96716
J310TP,Diesel,2020-10-15,1,96717
VHF36P,Diesel,2020-10-15,1,96718
VHB75Z,Diesel,2020-10-15,1,96719
VHF46T,Diesel,2020-10-15,1,96720
J751TD,Diesel,2020-10-15,1,96721
VHG10Z,Diesel,2020-10-15,1,96722
41BPX2,Diesel,2020-10-15,1,96723
J379TP,Diesel,2020-10-15,1,96724
J167FS,Diesel,2020-10-15,1,96725
VHG40F,Diesel,2020-10-15,1,96726
VGZ61N,Diesel,2020-10-15,1,96727
VHG01F,Diesel,2020-10-15,1,96728
81BPX3,Diesel,2020-10-15,1,96729
VDL57K,Diesel,2020-10-15,1,96730
VHF11V,Diesel,2020-10-15,1,96731
VHH42B,Diesel,2020-10-15,1,96732
VHF52X,Diesel,2020-10-15,1,96733
VHG62F,Diesel,2020-10-15,1,96734
VHF43Z,Diesel,2020-10-15,1,96735
VHG33F,Diesel,2020-10-15,1,96736
VHG30H,Diesel,2020-10-15,1,96737
VHG20F,Diesel,2020-10-15,1,96738
VHD31Z,Diesel,2020-10-15,1,96739
VHG21R,Diesel,2020-10-15,1,96740
J854PV,Diesel,2020-10-15,1,96741
J178TJ,Diesel,2020-10-15,1,96742
VHG62K,Diesel,2020-10-15,1,96743
J865SR,Diesel,2020-10-15,1,96744
VHG51G,Diesel,2020-10-15,1,96745
VHD71T,Diesel,2020-10-15,1,96746
J100ST,Diesel,2020-10-15,1,96747
VHG91H,Diesel,2020-10-15,1,96748
J840SH,Diesel,2020-10-15,1,96749
J511TL,Diesel,2020-10-15,1,96750
87BPV9,Diesel,2020-10-15,1,96751
91BPV9,Diesel,2020-10-15,1,96752
VHD72J,Diesel,2020-10-15,1,96753
VGX54P,Diesel,2020-10-15,1,96754
J538RZ,Diesel,2020-10-15,1,96755
VHG03B,Diesel,2020-10-15,1,96756
V085LZ,Diesel,2020-10-15,1,96757
VHH40B,Diesel,2020-10-15,1,96758
VHF72N,Diesel,2020-10-15,1,96759
VHG32S,Diesel,2020-10-15,1,96760
J589TF,Diesel,2020-10-15,1,96761
J937TL,Diesel,2020-10-15,1,96762
J144SZ,Diesel,2020-10-15,1,96763
VHG55B,Diesel,2020-10-15,1,96764
VHG60Z,Diesel,2020-10-15,1,96765
J212SX,Diesel,2020-10-15,1,96766
J661TJ,Diesel,2020-10-15,1,96767
VHF71N,Diesel,2020-10-15,1,96768
J161SX,Diesel,2020-10-15,1,96769
VHF73N,Diesel,2020-10-15,1,96770
VHG92P,Diesel,2020-10-15,1,96771
VHG21D,Diesel,2020-10-15,1,96772
J149TP,Diesel,2020-10-15,1,96773
VGP75N,Diesel,2020-10-15,1,96774
VGZ85J,Diesel,2020-10-15,1,96775
J201TP,Diesel,2020-10-15,1,96776
VHG19X,Diesel,2020-10-15,1,96777
VHD93T,Diesel,2020-10-15,1,96778
FDP87X,Diesel,2020-10-15,1,96779
VHD25T,Diesel,2020-10-15,1,96780
35BPX2,Diesel,2020-10-15,1,96781
VHG61D,Diesel,2020-10-15,1,96782
23BPX4,Diesel,2020-10-15,1,96783
56BPS9,Diesel,2020-10-15,1,96784
VHG31F,Diesel,2020-10-15,1,96785
J194RL,Diesel,2020-10-15,1,96786
83BPX3,Diesel,2020-10-15,1,96787
J342NJ,Diesel,2020-10-15,1,96788
J477TP,Diesel,2020-10-15,1,96789
J454SV,Diesel,2020-10-15,1,96790
VHF42X,Diesel,2020-10-15,1,96791
J435TP,Diesel,2020-10-15,1,96792
J819KN,Diesel,2020-10-15,1,96793
J754KN,Diesel,2020-10-15,1,96794
J255TP,Diesel,2020-10-15,1,96795
37BPX4,Diesel,2020-10-15,1,96796
VHD89P,Diesel,2020-10-15,1,96797
J399TP,Diesel,2020-10-15,1,96798
J663TL,Diesel,2020-10-15,1,96799
82BPX1,Diesel,2020-10-15,1,96800
J621SJ,Diesel,2020-10-15,1,96801
VGZ58D,Diesel,2020-10-15,1,96802
J642SP,Diesel,2020-10-15,1,96803
VHG49L,Diesel,2020-10-15,1,96804
VHD91P,Diesel,2020-10-15,1,96805
VHG50K,Diesel,2020-10-15,1,96806
VHF47T,Diesel,2020-10-15,1,96807
J368SF,Diesel,2020-10-15,1,96808
VHF76L,Diesel,2020-10-15,1,96809
J303SV,Diesel,2020-10-15,1,96810
VGH36D,Diesel,2020-10-15,1,96811
VHD95J,Diesel,2020-10-15,1,96812
VHG92B,Diesel,2020-10-15,1,96813
J965PR,Diesel,2020-10-15,1,96814
J792RH,Diesel,2020-10-15,1,96815
VHG14H,Diesel,2020-10-15,1,96816
VGS65P,Diesel,2020-10-15,1,96817
VHG74G,Diesel,2020-10-15,1,96818
VHF09X,Diesel,2020-10-15,1,96819
VHG26T,Diesel,2020-10-15,1,96820
VGZ62N,Diesel,2020-10-15,1,96821
VHG63G,Diesel,2020-10-15,1,96822
VHF24X,Diesel,2020-10-15,1,96823
VGZ55B,Diesel,2020-10-15,1,96824
VHF16D,Diesel,2020-10-15,1,96825
J953SL,Diesel,2020-10-15,1,96826
VGZ56D,Diesel,2020-10-15,1,96827
VFV99R,Diesel,2020-10-15,1,96828
J685SF,Diesel,2020-10-15,1,96829
VHG89B,Diesel,2020-10-15,1,96830
J296TP,Diesel,2020-10-15,1,96831
J318TN,Diesel,2020-10-15,1,96832
VHG89G,Diesel,2020-10-15,1,96833
VHF45B,Diesel,2020-10-15,1,96834
VHF67N,Diesel,2020-10-15,1,96835
VGN13J,Diesel,2020-10-15,1,96836
VGK19V,Diesel,2020-10-15,1,96837
VHF20J,Diesel,2020-10-15,1,96838
VHF78R,Diesel,2020-10-15,1,96839
L777NF,Diesel,2020-10-15,1,96840
VHG67J,Diesel,2020-10-15,1,96841
21BPX1,Diesel,2020-10-15,1,96842
FDP92P,Diesel,2020-10-15,1,96843
VHF43S,Diesel,2020-10-15,1,96844
VFV05S,Diesel,2020-10-15,1,96845
VHG56F,Diesel,2020-10-15,1,96846
VFF70K,Diesel,2020-10-15,1,96847
VGH80N,Diesel,2020-10-15,1,96848
J318TP,Diesel,2020-10-15,1,96849
VGZ92T,Diesel,2020-10-15,1,96850
J309SV,Diesel,2020-10-15,1,96851
VHF11F,Diesel,2020-10-15,1,96852
VHF92Z,Diesel,2020-10-15,1,96853
J217TP,Diesel,2020-10-15,1,96854
VGN66N,Diesel,2020-10-15,1,96855
J146TP,Diesel,2020-10-15,1,96856
J515TP,Diesel,2020-10-15,1,96857
J439ST,Diesel,2020-10-15,1,96858
J622RZ,Diesel,2020-10-15,1,96859
J767SX,Diesel,2020-10-15,1,96860
VHF70R,Diesel,2020-10-15,1,96861
J847SR,Diesel,2020-10-15,1,96862
54BPV1,Diesel,2020-10-15,1,96863
VHD71J,Diesel,2020-10-15,1,96864
VGZ67H,Diesel,2020-10-15,1,96865
VGJ28L,Diesel,2020-10-15,1,96866
J393ST,Diesel,2020-10-15,1,96867
VHB75T,Diesel,2020-10-15,1,96868
VHG28F,Diesel,2020-10-15,1,96869
89BPV7,Diesel,2020-10-15,1,96870
VHF79T,Diesel,2020-10-15,1,96871
74BPX3,Diesel,2020-10-15,1,96872
VHB84S,Diesel,2020-10-15,1,96873
J227SL,Diesel,2020-10-15,1,96874
VGZ06T,Diesel,2020-10-15,1,96875
VHF70P,Diesel,2020-10-15,1,96876
J532TP,Diesel,2020-10-15,1,96877
VGX51P,Diesel,2020-10-15,1,96878
VHG69N,Diesel,2020-10-15,1,96879
J398TP,Diesel,2020-10-15,1,96880
27BPX4,Diesel,2020-10-15,1,96881
G650VN,Diesel,2020-10-15,1,96882
VGZ80H,Diesel,2020-10-15,1,96883
VHF86S,Diesel,2020-10-15,1,96884
64BPX3,Diesel,2020-10-15,1,96885
VGZ07D,Diesel,2020-10-15,1,96886
VHF60F,Diesel,2020-10-15,1,96887
VHD99X,Diesel,2020-10-15,1,96888
VHF41F,Diesel,2020-10-15,1,96889
VHG40B,Diesel,2020-10-15,1,96890
15BPV4,Diesel,2020-10-15,1,96891
J591SG,Diesel,2020-10-15,1,96892
40BPX2,Diesel,2020-10-15,1,96893
VGV27V,Diesel,2020-10-15,1,96894
VHG41F,Diesel,2020-10-15,1,96895
75BPV3,Diesel,2020-10-15,1,96896
VHF06X,Diesel,2020-10-15,1,96897
J731HT,Diesel,2020-10-15,1,96898
VHG78P,Diesel,2020-10-15,1,96899
VHG89K,Diesel,2020-10-15,1,96900
J367TD,Diesel,2020-10-15,1,96901
VHH09B,Diesel,2020-10-15,1,96902
VHG92L,Diesel,2020-10-15,1,96903
VHD08V,Diesel,2020-10-15,1,96904
J411PD,Diesel,2020-10-15,1,96905
53BPV2,Diesel,2020-10-15,1,96906
J173TJ,Diesel,2020-10-15,1,96907
VHG65N,Diesel,2020-10-15,1,96908
VHB22J,Diesel,2020-10-15,1,96909
J197SR,Diesel,2020-10-15,1,96910
VGT31G,Diesel,2020-10-15,1,96911
J769TN,Diesel,2020-10-15,1,96912
J162TP,Diesel,2020-10-15,1,96913
VHD79Z,Diesel,2020-10-15,1,96914
